"Matricula","situacaoDisciplina","Classificao","numeroMatriculas","anoNascimento","Sexo","idGrade","idDisciplina","idSerie","EscolaridadeResponsavel","idEstadoCivilResponsavel","Total_Faltas","numeroReprovacoes","AprovacoesComExelencia"
"0030010019130244",BOM/APROVADO,111,1,2003,M,4,26,48,1,2,0,0,4
"004003016140521",BOM/APROVADO,111,2,2001,F,4,3,50,6,2,0,1,9
"004220220186",REPROVADO,107,1,2005,F,4,27,50,1,7,0,15,0
"0030010019150150",MUITO BOM/APROVADO,112,1,2004,M,4,8,48,6,2,0,0,11
"004210140828",REPROVADO,107,1,2005,M,4,19,49,6,2,0,1,11
"004230140491",MUITO BOM/APROVADO,112,1,2006,F,4,40,49,,,0,13,12
"004002016140191",APROVADO,104,1,2001,M,4,50,49,7,1,0,1,1
"004230150081",MUITO BOM/APROVADO,112,1,2006,M,4,26,49,6,2,0,13,9
"004220130063",MUITO BOM/APROVADO,112,1,2005,M,4,47,50,1,2,0,2,12
"004220150035",MUITO BOM/APROVADO,112,1,2007,M,4,34,48,6,2,0,5,13
"004002020140463",MUITO BOM/APROVADO,112,1,2003,F,4,38,49,6,2,0,2,12
"004230170138",MUITO BOM/APROVADO,112,2,2007,M,4,3,49,1,2,0,13,12
"0030010016140433",APROVADO,104,1,2002,F,4,27,48,1,4,0,1,3
"004220180360",MUITO BOM/APROVADO,112,1,2005,M,4,3,49,2,6,0,3,7
"0030010019140278",BOM/APROVADO,111,2,2004,M,4,47,48,6,2,0,0,7
"004210130016",EXCELENTE/APROVADO,113,1,2005,F,4,26,49,6,2,0,1,13
"004230140541",PONTUAÇÃO INSUFICIENTE,110,1,2006,M,4,102,50,7,7,0,0,13
"004210140702",MUITO BOM/APROVADO,112,1,2004,M,4,47,49,1,2,0,1,13
"004210140001",EXCELENTE/APROVADO,113,1,2005,M,4,34,49,1,4,0,1,12
"0030010019050407",BOM/APROVADO,111,1,2003,M,4,47,48,1,2,0,0,7
"004002016140160",EXCELENTE/APROVADO,113,2,2002,F,4,47,49,6,2,0,1,9
"004004180130331",NÃO VAI CURSAR A DISCIPLINA,109,1,2001,M,4,46,50,1,4,0,1,9
"004210190081",MUITO BOM/APROVADO,112,2,2004,F,4,27,49,1,2,0,0,11
"004230220138",BOM/APROVADO,111,1,2006,M,4,63,49,1,7,0,13,4
"004002020150162",MUITO BOM/APROVADO,112,1,2003,F,4,40,49,6,2,0,1,13
"004003020140218",BOM/APROVADO,111,1,2002,F,4,47,50,1,4,0,2,12
"004220210106",APROVADO,104,1,2004,F,4,27,50,1,4,0,2,5
"004002020140305",EXCELENTE/APROVADO,113,1,2004,M,4,47,49,7,2,0,2,13
"004220150196",MUITO BOM/APROVADO,112,2,2006,F,4,49,49,1,1,0,4,13
"004003016140076",EXCELENTE/APROVADO,113,1,2001,F,4,59,50,1,2,0,1,12
"0030010019150043",REPROVADO,107,1,2004,F,4,47,48,1,2,0,11,0
"004210140250",EXCELENTE/APROVADO,113,1,2004,F,4,34,50,6,2,0,1,13
"004004190140335",TRANSFERIDO,3,2,2001,M,4,46,50,1,1,0,0,0
"004002020141061",MUITO BOM/APROVADO,112,1,2004,M,4,60,49,6,2,0,2,13
"004230210020",MUITO BOM/APROVADO,112,1,2005,M,4,26,50,7,1,0,0,10
"004210140504",EXCELENTE/APROVADO,113,1,2006,M,4,27,48,6,1,0,1,13
"004003016140086",BOM/APROVADO,111,1,2001,F,4,40,50,1,2,0,1,3
"004003016140080",BOM/APROVADO,111,1,2000,M,4,19,50,6,2,0,0,3
"004004180180275",BOM/APROVADO,111,2,2001,F,4,40,50,1,4,0,1,10
"004003020141131",APROVADO,104,1,2003,F,4,38,50,6,2,0,0,0
"004003016141142",MUITO BOM/APROVADO,112,1,2000,F,4,3,50,6,2,0,0,13
"004230180347",REPROVADO,107,1,2007,M,4,110,48,1,1,0,15,5
"0030010019140236",BOM/APROVADO,111,1,2004,M,4,26,48,1,1,0,0,4
"004003020130311",BRILHANTE/APROVADO,114,1,2003,M,4,38,50,6,2,0,2,13
"004003016150189",APROVADO,104,1,2001,F,4,8,49,2,2,0,1,3
"004230150040",MUITO BOM/APROVADO,112,1,2005,F,4,34,50,6,2,0,0,13
"004220160329",MUITO BOM/APROVADO,112,5,2006,M,4,40,48,1,1,5,5,9
"004003020140405",EXCELENTE/APROVADO,113,2,2002,F,4,50,50,1,1,0,2,13
"004003019130261",BOM/APROVADO,111,1,2002,M,4,34,50,1,2,0,0,11
"004230140570",MUITO BOM/APROVADO,112,2,2008,M,4,8,48,6,2,0,15,13
"004220140452",BRILHANTE/APROVADO,114,1,2007,M,4,47,48,1,2,0,5,13
"004230230118",MUITO BOM/APROVADO,112,1,2007,M,4,34,49,1,2,0,13,8
"004003019020423",MUITO BOM/APROVADO,112,2,2000,M,4,34,50,6,2,0,0,9
"004002016140156",MUITO BOM/APROVADO,112,1,2002,M,4,26,49,1,4,0,1,11
"0030010019140278",MUITO BOM/APROVADO,112,2,2004,M,4,63,48,6,2,0,0,7
"004210140500",BRILHANTE/APROVADO,114,3,2006,M,4,49,48,1,2,0,1,13
"004003019140509",BOM/APROVADO,111,1,2001,M,4,40,50,6,4,0,0,6
"004003020170219",MUITO BOM/APROVADO,112,1,2003,M,4,63,50,1,6,0,2,11
"004230230251",REPROVADO,107,1,2007,F,4,109,48,5,1,0,15,13
"004002020150149",EXCELENTE/APROVADO,113,1,2003,F,4,49,49,1,2,0,2,13
"004230141292",MUITO BOM/APROVADO,112,2,2008,M,4,50,48,1,1,2,15,13
"004210200044",MUITO BOM/APROVADO,112,1,2004,M,4,26,49,1,2,0,1,13
"004200200158",MUITO BOM/APROVADO,112,1,2004,M,4,60,48,1,6,0,1,12
"004220210043",BOM/APROVADO,111,1,2006,M,4,26,48,1,6,0,5,9
"004230220138",BOM/APROVADO,111,1,2006,M,4,38,49,1,7,0,13,4
"004210140444",MUITO BOM/APROVADO,112,2,2006,M,4,60,48,6,2,0,0,13
"004002020120003",BOM/APROVADO,111,1,2003,M,4,47,49,1,4,0,1,12
"004003019140458",MUITO BOM/APROVADO,112,1,2001,M,4,8,50,6,2,0,0,12
"004220220127",MUITO BOM/APROVADO,112,1,2006,F,4,8,49,6,2,0,3,11
"004230150038",APROVADO,104,2,2007,M,4,50,49,1,2,0,13,6
"004220140504",MUITO BOM/APROVADO,112,1,2006,M,4,38,49,6,1,0,4,9
"004220150046",BOM/APROVADO,111,2,2005,F,4,27,50,6,2,0,2,12
"004002020140258",EXCELENTE/APROVADO,113,1,2004,F,4,40,49,6,2,0,2,13
"004003020140406",BRILHANTE/APROVADO,114,1,2002,F,4,50,50,1,1,0,2,13
"004002016140831",BOM/APROVADO,111,1,2002,F,4,8,49,6,2,0,4,3
"0030010016140451",MUITO BOM/APROVADO,112,1,2002,M,4,50,48,1,1,0,1,11
"004002019170266",APROVADO,104,1,2003,M,4,60,49,1,4,0,0,2
"004002020180075",EXCELENTE/APROVADO,113,1,2003,M,4,47,49,1,2,0,2,13
"004220220074",TRANSFERIDO,3,1,2005,M,4,102,49,6,4,0,0,0
"004230080033",MUITO BOM/APROVADO,112,1,2005,F,4,3,50,1,7,0,0,11
"004002020140754",MUITO BOM/APROVADO,112,2,2004,M,4,59,49,6,2,0,2,13
"0030010019130232",BOM/APROVADO,111,2,2004,F,4,63,48,6,2,0,0,2
"004230141172",APROVADO PELO CONSELHO,122,1,2007,F,4,27,49,6,2,0,13,8
"004220140986",MUITO BOM/APROVADO,112,1,2007,F,4,60,48,2,2,0,5,11
"0030010016130050",BOM/APROVADO,111,1,2003,F,4,47,48,1,1,0,0,6
"0030010016170212",APROVADO,104,1,2004,F,4,40,48,2,2,0,1,3
"004210190262",MUITO BOM/APROVADO,112,1,2004,M,4,34,49,6,2,0,0,12
"004210060278",EXCELENTE/APROVADO,113,2,2003,F,4,63,50,6,2,0,1,13
"004210140366",MUITO BOM/APROVADO,112,1,2005,M,4,47,48,1,1,0,0,13
"004002020140695",MUITO BOM/APROVADO,112,1,2004,M,4,3,49,1,2,0,2,13
"004220140542",APROVADO,104,2,2007,M,4,34,48,1,2,2,0,0
"0030010020140702",BRILHANTE/APROVADO,114,1,2004,M,4,40,48,7,2,0,2,13
"004230141230",APROVADO,104,1,2007,M,4,40,49,6,1,0,13,6
"004220190206",MUITO BOM/APROVADO,112,1,2005,M,4,40,50,1,2,0,2,8
"003004190190256",MUITO BOM/APROVADO,112,1,2002,F,4,38,49,1,2,0,0,6
"004002019140253",REPROVADO,107,1,2002,M,4,60,49,6,2,0,12,1
"004003016130263",BOM/APROVADO,111,1,2002,F,4,27,50,7,5,0,0,9
"0030010016160338",APROVADO,104,1,2002,F,4,47,48,1,2,0,1,1
"004230230243",INTERCAMBISTA,126,1,2006,F,4,104,49,1,1,0,0,0
"004220150040",MUITO BOM/APROVADO,112,1,2005,F,4,63,49,6,2,0,4,13
"004220180217",BOM/APROVADO,111,1,2007,M,4,49,48,7,2,1,8,6
"004210160165",MUITO BOM/APROVADO,112,1,2005,F,4,34,49,1,2,0,1,13
"004210160313",MUITO BOM/APROVADO,112,1,2006,F,4,59,49,1,5,0,1,13
"004002019140291",BOM/APROVADO,111,1,2003,M,4,63,49,1,2,0,0,9
"004220140527",MUITO BOM/APROVADO,112,1,2006,M,4,26,48,1,1,1,5,12
"004210140666",EXCELENTE/APROVADO,113,1,2005,F,4,40,49,6,2,0,1,13
"004003016140613",BOM/APROVADO,111,1,2001,F,4,8,50,6,2,0,1,5
"004220140447",APROVADO,104,4,2006,M,4,40,48,1,1,4,5,2
"003004180180337",REPROVADO,107,1,2000,M,4,19,49,1,1,0,1,5
"004210130065",EXCELENTE/APROVADO,113,1,2004,F,4,8,49,1,2,0,1,13
"0030010019150094",MUITO BOM/APROVADO,112,1,2004,M,4,59,48,6,2,0,0,13
"004200060278",MUITO BOM/APROVADO,112,1,2003,F,4,60,49,6,1,0,1,13
"004003019140369",MUITO BOM/APROVADO,112,1,2001,F,4,60,50,1,4,0,0,10
"004003016140853",MUITO BOM/APROVADO,112,1,2002,M,4,50,50,6,2,0,1,12
"0030010016130307",APROVADO,104,2,2001,M,4,26,48,1,2,0,0,0
"004220170129",MUITO BOM/APROVADO,112,2,2006,F,4,63,48,1,1,0,5,13
"004210180398",BRILHANTE/APROVADO,114,1,2005,F,4,34,49,6,1,0,1,13
"004002016160369",REPROVADO,107,1,2001,M,4,8,48,7,1,0,14,0
"004220140447",MUITO BOM/APROVADO,112,4,2006,M,4,34,48,6,1,4,5,2
"004230140608",REPROVADO,107,1,2007,F,4,116,48,1,1,1,15,7
"004220130065",MUITO BOM/APROVADO,112,1,2004,F,4,50,50,1,2,0,2,13
"004230141172",BOM/APROVADO,111,1,2007,F,4,8,49,2,2,0,13,8
"003004190180245",MUITO BOM/APROVADO,112,1,2002,F,4,8,49,1,2,0,0,2
"004230220127",MUITO BOM/APROVADO,112,1,2006,F,4,34,50,6,2,0,0,12
"004003016170261",BOM/APROVADO,111,1,2001,M,4,59,50,1,2,0,1,6
"004230160233",MUITO BOM/APROVADO,112,1,2007,F,4,38,48,1,2,1,15,13
"0030010020140602",BRILHANTE/APROVADO,114,2,2004,M,4,34,48,6,2,0,1,13
"004210130011",EXCELENTE/APROVADO,113,1,2002,F,4,49,50,1,4,0,1,13
"004230180298",MUITO BOM/APROVADO,112,1,2008,M,4,26,48,1,4,0,15,12
"004230140688",MUITO BOM/APROVADO,112,1,2008,M,4,34,48,1,2,0,15,10
"004220140693",MUITO BOM/APROVADO,112,1,2005,F,4,3,50,6,1,0,2,10
"004230230217",MUITO BOM/APROVADO,112,1,2006,F,4,59,50,7,2,0,0,5
"004220180170",MUITO BOM/APROVADO,112,1,2007,F,4,34,48,1,2,1,5,13
"004200200285",APROVADO,104,1,2003,F,4,47,50,1,2,0,0,1
"004003020130237",APROVADO,104,1,2003,M,4,34,50,1,4,0,0,9
"004230130346",PONTUAÇÃO INSUFICIENTE,110,1,2005,F,4,102,50,1,1,0,0,12
"004003020130029",MUITO BOM/APROVADO,112,1,2002,M,4,26,50,6,2,0,2,12
"004220180118",EXCELENTE/APROVADO,113,2,2007,M,4,3,48,1,2,0,5,13
"004220220102",TRANSFERIDO,124,16,2006,F,4,59,48,6,6,18,0,0
"004210190081",EXCELENTE/APROVADO,113,2,2004,F,4,40,49,1,2,0,0,11
"004200200176",APROVADO,104,1,2005,M,4,34,48,1,1,0,1,1
"004002020140271",EXCELENTE/APROVADO,113,1,2004,F,4,38,49,6,2,0,2,13
"004002020140492",APROVADO,104,2,2004,M,4,8,49,1,2,0,2,6
"0030010019140734",REPROVADO,107,1,2004,M,4,38,48,6,1,0,11,0
"004002019141055",MUITO BOM/APROVADO,112,1,2002,M,4,59,49,6,2,0,0,11
"004220190180",MUITO BOM/APROVADO,112,1,2006,F,4,34,48,1,2,0,5,11
"004230210020",MUITO BOM/APROVADO,112,1,2005,M,4,26,50,6,6,0,0,10
"004210180075",MUITO BOM/APROVADO,112,1,2003,M,4,27,50,1,2,0,1,13
"004003020160288",MUITO BOM/APROVADO,112,1,2003,M,4,50,50,1,1,0,2,13
"004003016140574",BOM/APROVADO,111,3,2000,F,4,40,50,6,2,0,0,5
"004003019140168",MUITO BOM/APROVADO,112,1,2002,M,4,3,50,6,4,0,0,6
"004003016150175",APROVADO,104,1,2000,F,4,38,50,1,2,0,0,2
"004210170268",MUITO BOM/APROVADO,112,1,2006,M,4,3,48,1,2,0,0,13
"0030010019180192",MUITO BOM/APROVADO,112,1,2003,M,4,59,48,1,1,0,0,10
"004220200229",BOM/APROVADO,111,1,2004,F,4,50,50,6,6,0,2,5
"004002016140623",BOM/APROVADO,111,1,2002,M,4,50,49,6,2,0,1,6
"004220130225",REPROVADO,107,1,2007,M,4,72,48,1,2,1,5,13
"002004190150053",TRANSFERIDO,3,2,2003,F,4,60,48,6,2,0,0,0
"004002016140199",MUITO BOM/APROVADO,112,1,2002,M,4,63,49,6,1,0,1,5
"004002019140406",MUITO BOM/APROVADO,112,1,2002,F,4,49,49,1,1,0,0,11
"004220140995",REPROVADO,107,1,2004,M,4,48,50,1,4,0,2,3
"0030010016130258",MUITO BOM/APROVADO,112,1,2003,M,4,49,48,1,2,0,1,10
"004230150167",BOM/APROVADO,111,1,2007,F,4,34,49,1,2,0,13,4
"004220200114",MUITO BOM/APROVADO,112,1,2005,F,4,60,50,1,2,0,2,11
"0030010020140606",MUITO BOM/APROVADO,112,1,2005,M,4,49,48,6,1,0,2,11
"004003019130072",MUITO BOM/APROVADO,112,1,2002,F,4,26,50,1,2,0,0,13
"004220180078",REPROVADO,107,2,2006,M,4,48,49,1,2,0,4,8
"004002019141320",EXCELENTE/APROVADO,113,1,2003,M,4,50,49,6,1,0,0,12
"004220141071",MUITO BOM/APROVADO,112,1,2006,F,4,50,49,1,4,0,4,10
"004230130233",MUITO BOM/APROVADO,112,1,2006,F,4,8,50,1,2,0,0,11
"0030010016140370",MUITO BOM/APROVADO,112,1,2002,M,4,47,48,6,2,0,1,13
"004003020160421",MUITO BOM/APROVADO,112,1,2002,F,4,60,50,1,2,0,2,13
"004002020140492",BOM/APROVADO,111,2,2004,M,4,38,49,1,2,0,2,6
"0030010020140606",REPROVADO,107,1,2005,M,4,19,48,6,1,0,2,11
"004210140676",MUITO BOM/APROVADO,112,1,2004,M,4,59,49,1,2,0,1,12
"004003016150155",APROVADO,104,1,2000,F,4,27,50,6,2,0,1,4
"004002019170219",BOM/APROVADO,111,1,2003,M,4,34,49,1,6,0,0,1
"004230230064",BOM/APROVADO,111,1,2006,M,4,38,50,7,1,0,0,9
"004002020141231",MUITO BOM/APROVADO,112,1,2003,F,4,27,49,1,1,0,0,13
"004220140504",MUITO BOM/APROVADO,112,1,2006,M,4,60,49,6,2,0,4,9
"004210150162",MUITO BOM/APROVADO,112,1,2003,F,4,60,50,1,2,0,1,13
"0030010020160162",MUITO BOM/APROVADO,112,1,2005,F,4,63,48,1,2,0,2,12
"0030010019140272",MUITO BOM/APROVADO,112,1,2004,M,4,63,48,6,2,0,0,5
"004002020140304",APROVADO,104,1,2004,M,4,63,49,1,4,0,2,1
"004003020140291",MUITO BOM/APROVADO,112,1,2003,M,4,60,50,1,2,0,2,13
"004003016160318",BOM/APROVADO,111,1,2000,M,4,34,50,1,1,0,1,2
"004230200251",BOM/APROVADO,111,1,2007,M,4,34,49,1,1,0,13,4
"004003019140759",EXCELENTE/APROVADO,113,1,2002,F,4,47,50,6,4,0,0,13
"004230170127",MUITO BOM/APROVADO,112,1,2007,M,4,63,49,1,2,0,13,13
"0030010016140328",BOM/APROVADO,111,1,2003,F,4,27,48,2,1,0,1,1
"004002020140627",MUITO BOM/APROVADO,112,1,2004,F,4,50,49,6,2,0,1,13
"0030010020141297",MUITO BOM/APROVADO,112,1,2005,M,4,34,48,6,2,0,2,12
"004002020180075",BRILHANTE/APROVADO,114,1,2003,M,4,27,49,1,2,0,2,13
"0030010020140395",MUITO BOM/APROVADO,112,1,2005,M,4,40,48,6,2,0,1,6
"004210200086",EXCELENTE/APROVADO,113,1,2006,M,4,47,48,1,2,0,0,13
"0030010020141003",BRILHANTE/APROVADO,114,1,2004,M,4,47,48,1,2,0,2,13
"004230140889",BRILHANTE/APROVADO,114,1,2006,M,4,3,50,6,2,0,0,13
"004003020130027",MUITO BOM/APROVADO,112,1,2001,M,4,38,50,1,1,0,2,13
"004002019170236",BRILHANTE/APROVADO,114,1,2003,M,4,40,49,2,2,0,0,11
"004002016150141",REPROVADO,107,1,2002,F,4,19,49,1,4,0,1,13
"004220220165",APROVADO,104,1,2004,M,4,50,50,1,1,0,2,1
"004230140542",APROVADO,104,1,2007,M,4,50,49,1,2,0,13,1
"004230141168",BOM/APROVADO,111,1,2006,M,4,26,49,6,2,0,13,6
"004230150036",MUITO BOM/APROVADO,112,3,2006,M,4,40,49,2,2,0,13,2
"004230200325",MUITO BOM/APROVADO,112,1,2005,F,4,47,50,2,4,0,0,11
"004002016170202",BOM/APROVADO,111,1,2001,F,4,34,49,2,4,0,1,7
"004003016140481",MUITO BOM/APROVADO,112,1,2000,F,4,59,50,6,2,0,0,2
"004002019141030",MUITO BOM/APROVADO,112,1,2002,M,4,40,49,6,1,0,0,6
"004210180320",REPROVADO,107,1,2004,F,4,19,49,2,2,0,1,8
"004220150040",MUITO BOM/APROVADO,112,1,2005,F,4,26,49,1,2,0,4,13
"004002016160204",MUITO BOM/APROVADO,112,1,2002,F,4,27,49,1,4,0,1,13
"004220170135",BOM/APROVADO,111,1,2007,M,4,3,48,1,1,1,5,6
"004220220162",MUITO BOM/APROVADO,112,1,2006,F,4,49,48,6,2,0,5,12
"004003020140372",EXCELENTE/APROVADO,113,2,2003,F,4,34,50,6,5,0,2,13
"004002020140556",MUITO BOM/APROVADO,112,2,2004,M,4,38,49,6,2,0,2,13
"004230140679",MUITO BOM/APROVADO,112,2,2007,M,4,8,48,7,2,2,15,11
"004210170281",EXCELENTE/APROVADO,113,1,2005,F,4,26,49,1,1,0,1,12
"004210150288",MUITO BOM/APROVADO,112,1,2005,M,4,34,49,1,4,0,1,13
"004002020140591",MUITO BOM/APROVADO,112,1,2004,F,4,47,49,1,2,0,2,13
"0030010020141297",MUITO BOM/APROVADO,112,1,2005,M,4,47,48,1,2,0,2,12
"0030010020140693",MUITO BOM/APROVADO,112,1,2005,F,4,8,48,1,4,0,2,12
"0030010016150230",BOM/APROVADO,111,1,2002,M,4,3,48,1,2,0,1,3
"004230140445",EXCELENTE/APROVADO,113,1,2006,M,4,40,50,1,2,0,0,13
"004230210079",EXCELENTE/APROVADO,113,1,2005,M,4,50,50,1,4,0,0,13
"004210140368",MUITO BOM/APROVADO,112,1,2004,M,4,40,49,2,2,0,1,13
"0030010020140003",EXCELENTE/APROVADO,113,1,2004,M,4,38,48,1,1,0,2,13
"004230140889",BRILHANTE/APROVADO,114,1,2006,M,4,63,50,1,2,0,0,13
"0030010016140372",BOM/APROVADO,111,1,2003,F,4,3,48,1,2,0,1,9
"004003016141318",MUITO BOM/APROVADO,112,1,2001,M,4,49,50,6,1,0,0,12
"004220220138",BOM/APROVADO,111,1,2006,M,4,60,48,1,7,0,5,6
"004230140352",MUITO BOM/APROVADO,112,1,2006,M,4,50,49,3,2,0,13,10
"004002016140509",BOM/APROVADO,111,1,2001,M,4,3,49,1,4,0,1,5
"004002019140655",APROVADO,104,1,2002,F,4,47,49,1,2,0,0,3
"004220200214",MUITO BOM/APROVADO,112,1,2006,M,4,3,49,6,2,0,4,7
"004230230243",INTERCAMBISTA,126,1,2006,F,4,27,49,1,1,0,0,0
"0030010020140389",MUITO BOM/APROVADO,112,1,2005,M,4,8,48,2,5,0,1,13
"004003020130051",APROVADO,104,1,2003,F,4,50,50,6,2,0,0,0
"0030010019150050",MUITO BOM/APROVADO,112,1,2004,F,4,49,48,6,2,0,0,9
"004210150047",EXCELENTE/APROVADO,113,2,2004,M,4,8,50,6,2,0,1,13
"0030010019150120",MUITO BOM/APROVADO,112,3,2004,M,4,63,48,1,2,0,0,12
"004002016150147",MUITO BOM/APROVADO,112,1,2001,F,4,63,49,1,1,0,0,11
"004002016140182",MUITO BOM/APROVADO,112,1,2002,F,4,47,49,1,2,0,1,8
"004230160370",EXCELENTE/APROVADO,113,1,2007,M,4,63,49,1,2,0,13,12
"004230140442",APROVADO,104,1,2004,M,4,38,50,6,2,0,0,0
"0030010020140340",EXCELENTE/APROVADO,113,1,2005,M,4,63,48,1,1,0,2,12
"004230140599",MUITO BOM/APROVADO,112,2,2007,F,4,3,48,6,2,2,15,12
"004230180347",BOM/APROVADO,111,1,2007,M,4,104,48,1,1,0,15,5
"004210140678",MUITO BOM/APROVADO,112,1,2005,M,4,8,49,7,2,0,1,13
"004220170232",BOM/APROVADO,111,1,2007,F,4,75,48,1,1,0,5,13
"0030010020160300",EXCELENTE/APROVADO,113,1,2004,F,4,34,48,1,4,0,1,13
"004230210033",MUITO BOM/APROVADO,112,1,2008,M,4,47,48,1,2,0,15,9
"003004190190249",MUITO BOM/APROVADO,112,1,2003,F,4,34,49,6,2,0,0,13
"004230150081",MUITO BOM/APROVADO,112,1,2006,M,4,3,49,6,2,0,13,9
"004002020190031",BRILHANTE/APROVADO,114,1,2004,M,4,3,49,1,2,0,1,13
"004002020140304",APROVADO,104,1,2004,M,4,38,49,1,2,0,2,1
"004210140500",EXCELENTE/APROVADO,113,3,2006,M,4,50,48,1,2,0,1,13
"0030010019130244",APROVADO,104,2,2003,M,4,38,48,6,4,0,0,4
"002004180100144",MUITO BOM/APROVADO,112,1,2002,M,4,63,48,6,2,0,1,12
"0030010020140465",REPROVADO,107,2,2005,F,4,75,48,1,2,0,2,12
"004002016170196",MUITO BOM/APROVADO,112,1,2001,M,4,8,49,2,5,0,0,10
"004220190217",BOM/APROVADO,111,1,2003,M,4,40,50,4,5,0,2,7
"004230140491",MUITO BOM/APROVADO,112,2,2006,F,4,40,49,6,2,0,13,12
"004220140579",MUITO BOM/APROVADO,112,1,2006,F,4,3,48,6,2,0,5,12
"004210140556",MUITO BOM/APROVADO,112,2,2004,M,4,60,50,6,2,0,1,10
"0030010016130024",MUITO BOM/APROVADO,112,1,2003,F,4,26,48,1,1,0,1,6
"004002019060009",REPROVADO,107,1,2002,F,4,59,49,2,2,0,13,0
"003004180180405",INTERCAMBISTA,126,1,2003,F,4,8,49,1,2,0,0,0
"004002016160314",BOM/APROVADO,111,2,2002,M,4,34,49,2,2,0,0,9
"004220150035",MUITO BOM/APROVADO,112,1,2007,M,4,8,48,6,2,0,5,13
"004002020150057",MUITO BOM/APROVADO,112,1,2003,F,4,34,49,1,2,0,2,13
"004210140283",MUITO BOM/APROVADO,112,1,2004,F,4,38,50,6,2,0,1,13
"004220140567",MUITO BOM/APROVADO,112,3,2006,M,4,34,48,1,2,3,5,11
"0030010019130229",MUITO BOM/APROVADO,112,1,2004,F,4,63,48,6,2,0,0,13
"004230140986",MUITO BOM/APROVADO,112,1,2007,F,4,47,49,2,2,0,13,7
"004003019150147",MUITO BOM/APROVADO,112,1,2001,F,4,27,50,1,1,0,0,10
"0030010019140492",MUITO BOM/APROVADO,112,1,2004,M,4,50,48,6,4,0,0,10
"004230130224",MUITO BOM/APROVADO,112,4,2007,M,4,27,48,1,2,4,15,9
"004230140527",MUITO BOM/APROVADO,112,1,2006,M,4,34,49,6,1,0,13,7
"004002016140199",MUITO BOM/APROVADO,112,1,2002,M,4,49,49,1,2,0,1,5
"004003016140499",MUITO BOM/APROVADO,112,2,2001,F,4,49,50,1,2,0,1,13
"004220170130",REPROVADO,107,2,2006,M,4,100,48,1,7,0,5,11
"004003019141068",MUITO BOM/APROVADO,112,2,2001,M,4,3,50,6,2,0,0,12
"004003020140380",EXCELENTE/APROVADO,113,1,2003,F,4,49,50,1,2,0,2,13
"0030010020140666",BRILHANTE/APROVADO,114,1,2005,F,4,27,48,6,2,0,2,13
"004002019140380",MUITO BOM/APROVADO,112,2,2003,F,4,47,49,6,2,0,0,13
"004230141312",BRILHANTE/APROVADO,114,1,2005,M,4,47,50,1,6,0,0,13
"0030010019150045",MUITO BOM/APROVADO,112,1,2004,F,4,59,48,1,2,0,0,11
"0030010019140246",MUITO BOM/APROVADO,112,1,2004,F,4,38,48,1,2,0,0,10
"004003019140217",MUITO BOM/APROVADO,112,1,2002,M,4,34,50,6,2,0,0,13
"004210140386",MUITO BOM/APROVADO,112,1,2005,M,4,50,48,1,2,0,0,13
"004220140989",EXCELENTE/APROVADO,113,1,2006,M,4,38,49,1,2,0,4,13
"004002020141300",MUITO BOM/APROVADO,112,2,2003,M,4,47,49,6,2,0,1,13
"004002020150131",MUITO BOM/APROVADO,112,1,2004,M,4,3,49,1,2,0,2,13
"004003016160174",MUITO BOM/APROVADO,112,1,2000,F,4,63,50,1,2,0,1,9
"004210140651",MUITO BOM/APROVADO,112,1,2005,M,4,3,49,1,5,0,0,13
"0030010016140598",MUITO BOM/APROVADO,112,2,2003,F,4,8,48,6,2,0,1,6
"004220140991",MUITO BOM/APROVADO,112,1,2006,M,4,59,49,6,2,0,3,10
"004004180130331",MUITO BOM/APROVADO,112,1,2001,M,4,47,50,6,2,0,1,9
"004230230200",REPROVADO,107,1,2007,M,4,72,48,7,4,0,15,0
"004230140346",BOM/APROVADO,111,1,2006,M,4,34,50,1,4,0,0,8
"004003016141140",MUITO BOM/APROVADO,112,2,2001,F,4,49,50,6,2,0,0,11
"004220140766",MUITO BOM/APROVADO,112,1,2005,F,4,60,50,,,0,2,11
"004200200171",BRILHANTE/APROVADO,114,1,2003,F,4,8,50,1,2,0,2,13
"004210200283",REPROVADO,107,1,2004,F,4,19,49,2,4,0,1,13
"004220140985",BOM/APROVADO,111,1,2007,M,4,59,48,6,2,1,5,12
"0030010016170260",BOM/APROVADO,111,1,2003,F,4,38,48,1,4,0,1,2
"0030010016140244",MUITO BOM/APROVADO,112,1,2003,F,4,34,48,6,2,0,1,8
"0030010020140408",MUITO BOM/APROVADO,112,1,2005,F,4,49,48,1,2,0,2,13
"004002020141412",MUITO BOM/APROVADO,112,1,2004,M,4,34,49,6,2,0,2,11
"004002020160309",EXCELENTE/APROVADO,113,1,2003,M,4,49,49,1,4,0,2,11
"004220190231",MUITO BOM/APROVADO,112,1,2005,M,4,3,50,6,4,0,2,13
"004220200142",REPROVADO,107,1,2007,F,4,48,48,1,1,0,5,13
"004220140544",BOM/APROVADO,111,1,2007,F,4,49,48,1,1,1,5,6
"004002016140456",MUITO BOM/APROVADO,112,1,2001,M,4,3,49,6,2,0,1,13
"004220140418",MUITO BOM/APROVADO,112,1,2006,M,4,34,49,6,2,0,4,13
"004002020150122",MUITO BOM/APROVADO,112,2,2004,F,4,8,49,1,2,0,1,12
