anoNascimento,idDisciplina,idSerie,EscolaridadeResponsavel,idEstadoCivilResponsavel,Total_Faltas,numeroReprovacoes,AprovacoesComExcelencia,Aprovacoes,Diciplina,sexo_int,situacaoDisciplina_inteiro
2002,50,48,1.0,2.0,0,85.714285714285,0.0,7.142857142857,32,1,1
2002,59,48,1.0,2.0,0,85.714285714285,0.0,7.142857142857,13,1,1
2002,59,48,6.0,2.0,0,85.714285714285,0.0,7.142857142857,13,1,1
2007,19,48,1.0,1.0,0,85.0,0.0,15.0,2,2,10
2007,59,48,1.0,1.0,0,85.0,0.0,15.0,13,2,10
2007,75,48,1.0,1.0,0,85.0,0.0,15.0,3,2,10
2007,3,48,1.0,1.0,0,85.0,0.0,15.0,1,2,1
2007,3,48,6.0,2.0,0,85.0,0.0,15.0,1,2,1
2007,3,48,7.0,1.0,0,85.0,0.0,15.0,1,2,1
2007,8,48,1.0,1.0,0,85.0,0.0,15.0,28,2,1
2007,8,48,6.0,2.0,0,85.0,0.0,15.0,28,2,1
2007,8,48,7.0,1.0,0,85.0,0.0,15.0,28,2,1
2007,26,48,6.0,2.0,0,85.0,0.0,15.0,11,2,1
2007,26,48,7.0,1.0,0,85.0,0.0,15.0,11,2,1
2007,27,48,1.0,1.0,0,85.0,0.0,15.0,29,2,1
2007,27,48,6.0,2.0,0,85.0,0.0,15.0,29,2,1
2007,27,48,7.0,1.0,0,85.0,0.0,15.0,29,2,1
2007,34,48,6.0,2.0,0,85.0,0.0,15.0,12,2,1
2007,34,48,7.0,1.0,0,85.0,0.0,15.0,12,2,1
2007,38,48,1.0,1.0,0,85.0,0.0,15.0,31,2,1
2007,40,48,1.0,1.0,0,85.0,0.0,15.0,10,2,1
2007,40,48,6.0,2.0,0,85.0,0.0,15.0,10,2,1
2007,40,48,7.0,1.0,0,85.0,0.0,15.0,10,2,1
2007,46,48,1.0,1.0,0,85.0,0.0,15.0,5,2,1
2007,47,48,6.0,2.0,0,85.0,0.0,15.0,6,2,1
2007,47,48,7.0,1.0,0,85.0,0.0,15.0,6,2,1
2007,48,48,1.0,1.0,0,85.0,0.0,15.0,21,2,1
2007,48,48,6.0,2.0,0,85.0,0.0,15.0,21,2,1
2007,48,48,7.0,1.0,0,85.0,0.0,15.0,21,2,1
2007,50,48,6.0,2.0,41,85.0,0.0,15.0,32,2,1
2007,50,48,7.0,1.0,41,85.0,0.0,15.0,32,2,1
2007,63,48,6.0,2.0,0,85.0,0.0,15.0,7,2,1
2007,63,48,7.0,1.0,0,85.0,0.0,15.0,7,2,1
2007,72,48,1.0,1.0,0,85.0,0.0,15.0,14,2,1
2007,72,48,6.0,2.0,0,85.0,0.0,15.0,14,2,1
2007,72,48,7.0,1.0,0,85.0,0.0,15.0,14,2,1
2007,100,48,6.0,2.0,0,85.0,0.0,15.0,4,2,1
2007,100,48,7.0,1.0,0,85.0,0.0,15.0,4,2,1
2007,19,48,6.0,2.0,0,85.0,0.0,15.0,2,2,10
2007,19,48,7.0,1.0,0,85.0,0.0,15.0,2,2,10
2007,59,48,6.0,2.0,0,85.0,0.0,15.0,13,2,10
2007,59,48,7.0,1.0,0,85.0,0.0,15.0,13,2,10
2007,75,48,6.0,2.0,0,85.0,0.0,15.0,3,2,10
2007,75,48,7.0,1.0,0,85.0,0.0,15.0,3,2,10
2007,26,48,1.0,1.0,0,85.0,0.0,15.0,11,2,1
2007,34,48,1.0,1.0,0,85.0,0.0,15.0,12,2,1
2007,38,48,6.0,2.0,0,85.0,0.0,15.0,31,2,1
2007,38,48,7.0,1.0,0,85.0,0.0,15.0,31,2,1
2007,46,48,6.0,2.0,0,85.0,0.0,15.0,5,2,1
2007,46,48,7.0,1.0,0,85.0,0.0,15.0,5,2,1
2007,47,48,1.0,1.0,0,85.0,0.0,15.0,6,2,1
2007,49,48,1.0,1.0,0,85.0,0.0,15.0,22,2,1
2007,49,48,6.0,2.0,0,85.0,0.0,15.0,22,2,1
2007,49,48,7.0,1.0,0,85.0,0.0,15.0,22,2,1
2007,50,48,1.0,1.0,41,85.0,0.0,15.0,32,2,1
2007,60,48,1.0,1.0,0,85.0,0.0,15.0,30,2,1
2007,60,48,6.0,2.0,0,85.0,0.0,15.0,30,2,1
2007,60,48,7.0,1.0,0,85.0,0.0,15.0,30,2,1
2007,63,48,1.0,1.0,0,85.0,0.0,15.0,7,2,1
2007,100,48,1.0,1.0,0,85.0,0.0,15.0,4,2,1
2007,102,48,1.0,1.0,0,85.0,0.0,15.0,8,2,1
2007,102,48,6.0,2.0,0,85.0,0.0,15.0,8,2,1
2007,102,48,7.0,1.0,0,85.0,0.0,15.0,8,2,1
2004,40,48,6.0,1.0,0,84.615384615384,0.0,15.384615384615,10,2,7
2004,59,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,13,2,10
2004,3,48,6.0,1.0,0,84.615384615384,0.0,15.384615384615,1,2,1
2004,8,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,28,2,1
2004,26,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,11,2,1
2004,27,48,6.0,1.0,0,84.615384615384,0.0,15.384615384615,29,2,1
2004,34,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,12,2,1
2004,38,48,6.0,1.0,0,84.615384615384,0.0,15.384615384615,31,2,1
2004,47,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,6,2,1
2004,49,48,6.0,1.0,0,84.615384615384,0.0,15.384615384615,22,2,1
2004,50,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,32,2,1
2004,60,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,30,2,1
2004,63,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,7,2,1
2002,8,49,1.0,1.0,0,84.615384615384,0.0,15.384615384615,28,2,7
2002,27,49,1.0,1.0,0,84.615384615384,0.0,15.384615384615,29,2,1
2002,38,49,1.0,1.0,0,84.615384615384,0.0,15.384615384615,31,2,1
2002,49,49,1.0,1.0,0,84.615384615384,0.0,15.384615384615,22,2,1
2002,59,49,1.0,1.0,0,84.615384615384,0.0,15.384615384615,13,2,1
2004,59,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,13,1,10
2004,3,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,1,1,1
2004,3,48,6.0,2.0,0,84.615384615384,0.0,15.384615384615,1,1,1
2004,26,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,11,1,1
2004,27,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,29,1,1
2004,27,48,6.0,2.0,0,84.615384615384,0.0,15.384615384615,29,1,1
2004,34,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,12,1,1
2004,38,48,6.0,2.0,0,84.615384615384,0.0,15.384615384615,31,1,1
2004,40,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,10,1,1
2004,40,48,6.0,2.0,0,84.615384615384,0.0,15.384615384615,10,1,1
2004,47,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,6,1,1
2004,50,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,32,1,1
2004,50,48,6.0,2.0,0,84.615384615384,0.0,15.384615384615,32,1,1
2004,63,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,7,1,1
2002,3,49,1.0,4.0,0,84.615384615384,15.384615384615,0.0,1,1,1
2002,8,49,1.0,4.0,0,84.615384615384,15.384615384615,0.0,28,1,1
2002,26,49,1.0,2.0,0,84.615384615384,15.384615384615,0.0,11,1,1
2002,26,49,1.0,4.0,0,84.615384615384,15.384615384615,0.0,11,1,1
2002,34,49,1.0,2.0,0,84.615384615384,15.384615384615,0.0,12,1,1
2002,34,49,1.0,4.0,0,84.615384615384,15.384615384615,0.0,12,1,1
2002,40,49,1.0,4.0,0,84.615384615384,15.384615384615,0.0,10,1,1
2002,47,49,1.0,2.0,0,84.615384615384,15.384615384615,0.0,6,1,1
2002,47,49,1.0,4.0,0,84.615384615384,15.384615384615,0.0,6,1,1
2002,49,49,1.0,2.0,0,84.615384615384,15.384615384615,0.0,22,1,1
2002,50,49,1.0,2.0,0,84.615384615384,15.384615384615,0.0,32,1,1
2002,50,49,1.0,4.0,0,84.615384615384,15.384615384615,0.0,32,1,1
2002,60,49,1.0,2.0,0,84.615384615384,15.384615384615,0.0,30,1,1
2002,63,49,1.0,2.0,0,84.615384615384,15.384615384615,0.0,7,1,1
2002,63,49,1.0,4.0,0,84.615384615384,15.384615384615,0.0,7,1,1
2004,8,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,28,1,10
2004,8,48,6.0,2.0,0,84.615384615384,0.0,15.384615384615,28,1,10
2004,59,48,6.0,2.0,0,84.615384615384,0.0,15.384615384615,13,1,10
2004,26,48,6.0,2.0,0,84.615384615384,0.0,15.384615384615,11,1,1
2004,34,48,6.0,2.0,0,84.615384615384,0.0,15.384615384615,12,1,1
2004,38,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,31,1,1
2004,47,48,6.0,2.0,0,84.615384615384,0.0,15.384615384615,6,1,1
2004,49,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,22,1,1
2004,49,48,6.0,2.0,0,84.615384615384,0.0,15.384615384615,22,1,1
2004,60,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,30,1,1
2004,60,48,6.0,2.0,0,84.615384615384,0.0,15.384615384615,30,1,1
2004,63,48,6.0,2.0,0,84.615384615384,0.0,15.384615384615,7,1,1
2002,3,49,1.0,1.0,0,84.615384615384,0.0,15.384615384615,1,2,10
2002,26,49,1.0,1.0,0,84.615384615384,0.0,15.384615384615,11,2,1
2002,34,49,1.0,1.0,0,84.615384615384,0.0,15.384615384615,12,2,1
2002,40,49,1.0,1.0,0,84.615384615384,0.0,15.384615384615,10,2,1
2002,47,49,1.0,1.0,0,84.615384615384,0.0,15.384615384615,6,2,1
2002,50,49,1.0,1.0,0,84.615384615384,0.0,15.384615384615,32,2,1
2002,60,49,1.0,1.0,0,84.615384615384,0.0,15.384615384615,30,2,1
2002,63,49,1.0,1.0,0,84.615384615384,0.0,15.384615384615,7,2,1
2004,40,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,10,2,7
2004,59,48,6.0,1.0,0,84.615384615384,0.0,15.384615384615,13,2,10
2004,3,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,1,2,1
2004,8,48,6.0,1.0,0,84.615384615384,0.0,15.384615384615,28,2,1
2004,26,48,6.0,1.0,0,84.615384615384,0.0,15.384615384615,11,2,1
2004,27,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,29,2,1
2004,34,48,6.0,1.0,0,84.615384615384,0.0,15.384615384615,12,2,1
2004,38,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,31,2,1
2004,47,48,6.0,1.0,0,84.615384615384,0.0,15.384615384615,6,2,1
2004,49,48,1.0,2.0,0,84.615384615384,0.0,15.384615384615,22,2,1
2004,50,48,6.0,1.0,0,84.615384615384,0.0,15.384615384615,32,2,1
2004,60,48,6.0,1.0,0,84.615384615384,0.0,15.384615384615,30,2,1
2004,63,48,6.0,1.0,0,84.615384615384,0.0,15.384615384615,7,2,1
2002,38,49,1.0,2.0,0,84.615384615384,15.384615384615,0.0,31,1,10
2002,38,49,1.0,4.0,0,84.615384615384,15.384615384615,0.0,31,1,10
2002,59,49,1.0,2.0,0,84.615384615384,15.384615384615,0.0,13,1,10
2002,59,49,1.0,4.0,0,84.615384615384,15.384615384615,0.0,13,1,10
2002,3,49,1.0,2.0,0,84.615384615384,15.384615384615,0.0,1,1,1
2002,8,49,1.0,2.0,0,84.615384615384,15.384615384615,0.0,28,1,1
2002,27,49,1.0,2.0,0,84.615384615384,15.384615384615,0.0,29,1,1
2002,27,49,1.0,4.0,0,84.615384615384,15.384615384615,0.0,29,1,1
2002,40,49,1.0,2.0,0,84.615384615384,15.384615384615,0.0,10,1,1
2002,49,49,1.0,4.0,0,84.615384615384,15.384615384615,0.0,22,1,1
2002,60,49,1.0,4.0,0,84.615384615384,15.384615384615,0.0,30,1,1
2006,19,48,7.0,2.0,0,80.0,5.0,15.0,2,1,10
2006,75,48,7.0,2.0,0,80.0,5.0,15.0,3,1,10
2006,59,48,7.0,2.0,0,80.0,5.0,15.0,13,1,10
2006,26,48,7.0,2.0,0,80.0,5.0,15.0,11,1,1
2006,47,48,7.0,2.0,0,80.0,5.0,15.0,6,1,1
2006,49,48,7.0,2.0,0,80.0,5.0,15.0,22,1,1
2006,50,48,7.0,2.0,82,80.0,5.0,15.0,32,1,1
2006,60,48,7.0,2.0,0,80.0,5.0,15.0,30,1,1
2006,63,48,7.0,2.0,0,80.0,5.0,15.0,7,1,1
2006,100,48,7.0,2.0,0,80.0,5.0,15.0,4,1,1
2006,102,48,7.0,2.0,0,80.0,5.0,15.0,8,1,1
2006,34,48,7.0,2.0,0,80.0,5.0,15.0,12,1,7
2006,3,48,7.0,2.0,0,80.0,5.0,15.0,1,1,1
2006,8,48,7.0,2.0,0,80.0,5.0,15.0,28,1,1
2006,27,48,7.0,2.0,0,80.0,5.0,15.0,29,1,1
2006,38,48,7.0,2.0,0,80.0,5.0,15.0,31,1,1
2006,40,48,7.0,2.0,0,80.0,5.0,15.0,10,1,1
2006,46,48,7.0,2.0,0,80.0,5.0,15.0,5,1,1
2006,48,48,7.0,2.0,0,80.0,5.0,15.0,21,1,1
2006,72,48,7.0,2.0,0,80.0,5.0,15.0,14,1,1
2003,19,49,1.0,1.0,0,78.571428571428,0.0,21.428571428571,2,2,10
2003,40,49,1.0,1.0,0,78.571428571428,0.0,21.428571428571,10,2,10
2003,59,49,1.0,1.0,0,78.571428571428,0.0,21.428571428571,13,2,10
2003,3,49,1.0,1.0,0,78.571428571428,0.0,21.428571428571,1,2,1
2003,27,49,1.0,1.0,0,78.571428571428,0.0,21.428571428571,29,2,1
2003,38,49,1.0,1.0,0,78.571428571428,0.0,21.428571428571,31,2,1
2003,49,49,1.0,1.0,0,78.571428571428,0.0,21.428571428571,22,2,1
2001,46,49,2.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,5,2,7
2001,34,49,2.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,12,2,10
2001,3,49,1.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,1,2,1
2001,8,49,1.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,28,2,1
2001,26,49,1.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,11,2,1
2001,38,49,2.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,31,2,1
2001,40,49,1.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,10,2,1
2001,49,49,2.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,22,2,1
2001,50,49,1.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,32,2,1
2001,59,49,2.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,13,2,1
2001,60,49,1.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,30,2,1
2001,60,49,2.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,30,2,1
2001,63,49,1.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,7,2,1
2003,8,49,1.0,1.0,0,78.571428571428,0.0,21.428571428571,28,2,1
2003,26,49,1.0,1.0,0,78.571428571428,0.0,21.428571428571,11,2,1
2003,34,49,1.0,1.0,0,78.571428571428,0.0,21.428571428571,12,2,1
2003,47,49,1.0,1.0,0,78.571428571428,0.0,21.428571428571,6,2,1
2003,50,49,1.0,1.0,0,78.571428571428,0.0,21.428571428571,32,2,1
2003,60,49,1.0,1.0,0,78.571428571428,0.0,21.428571428571,30,2,1
2003,63,49,1.0,1.0,0,78.571428571428,0.0,21.428571428571,7,2,1
2001,46,49,1.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,5,2,7
2001,34,49,1.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,12,2,10
2001,3,49,2.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,1,2,1
2001,8,49,2.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,28,2,1
2001,26,49,2.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,11,2,1
2001,27,49,1.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,29,2,1
2001,27,49,2.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,29,2,1
2001,38,49,1.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,31,2,1
2001,40,49,2.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,10,2,1
2001,49,49,1.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,22,2,1
2001,50,49,2.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,32,2,1
2001,59,49,1.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,13,2,1
2001,63,49,2.0,1.0,0,78.571428571428,7.142857142857,7.142857142857,7,2,1
2004,8,48,6.0,4.0,0,76.923076923076,7.692307692307,15.384615384615,28,1,7
2004,27,48,6.0,1.0,0,76.923076923076,7.692307692307,15.384615384615,29,1,7
2004,27,48,6.0,4.0,0,76.923076923076,7.692307692307,15.384615384615,29,1,7
2004,59,48,6.0,1.0,0,76.923076923076,7.692307692307,15.384615384615,13,1,10
2004,59,48,6.0,4.0,0,76.923076923076,7.692307692307,15.384615384615,13,1,10
2004,26,48,6.0,1.0,0,76.923076923076,7.692307692307,15.384615384615,11,1,1
2004,34,48,6.0,1.0,0,76.923076923076,7.692307692307,15.384615384615,12,1,1
2004,38,48,6.0,4.0,0,76.923076923076,7.692307692307,15.384615384615,31,1,1
2004,47,48,6.0,1.0,0,76.923076923076,7.692307692307,15.384615384615,6,1,1
2004,47,48,6.0,4.0,0,76.923076923076,7.692307692307,15.384615384615,6,1,1
2004,49,48,6.0,1.0,0,76.923076923076,7.692307692307,15.384615384615,22,1,1
2004,49,48,6.0,4.0,0,76.923076923076,7.692307692307,15.384615384615,22,1,1
2004,50,48,6.0,1.0,0,76.923076923076,7.692307692307,15.384615384615,32,1,1
2004,60,48,6.0,1.0,0,76.923076923076,7.692307692307,15.384615384615,30,1,1
2004,60,48,6.0,4.0,0,76.923076923076,7.692307692307,15.384615384615,30,1,1
2004,63,48,6.0,1.0,0,76.923076923076,7.692307692307,15.384615384615,7,1,1
2003,59,48,6.0,2.0,0,76.923076923076,7.692307692307,15.384615384615,13,2,10
2003,3,48,6.0,2.0,0,76.923076923076,7.692307692307,15.384615384615,1,2,1
2003,8,48,6.0,2.0,0,76.923076923076,7.692307692307,15.384615384615,28,2,1
2003,26,48,6.0,2.0,0,76.923076923076,7.692307692307,15.384615384615,11,2,1
2003,40,48,6.0,2.0,0,76.923076923076,7.692307692307,15.384615384615,10,2,1
2003,50,48,6.0,2.0,0,76.923076923076,7.692307692307,15.384615384615,32,2,1
2003,63,48,6.0,2.0,0,76.923076923076,7.692307692307,15.384615384615,7,2,1
2003,47,48,1.0,2.0,0,76.923076923076,15.384615384615,7.692307692307,6,2,10
2003,3,48,1.0,2.0,0,76.923076923076,15.384615384615,7.692307692307,1,2,1
2003,27,48,1.0,2.0,0,76.923076923076,15.384615384615,7.692307692307,29,2,1
2003,40,48,1.0,2.0,0,76.923076923076,15.384615384615,7.692307692307,10,2,1
2003,49,48,1.0,2.0,0,76.923076923076,15.384615384615,7.692307692307,22,2,1
2004,8,48,6.0,1.0,0,76.923076923076,7.692307692307,15.384615384615,28,1,7
2004,3,48,6.0,1.0,0,76.923076923076,7.692307692307,15.384615384615,1,1,1
2004,3,48,6.0,4.0,0,76.923076923076,7.692307692307,15.384615384615,1,1,1
2004,26,48,6.0,4.0,0,76.923076923076,7.692307692307,15.384615384615,11,1,1
2004,34,48,6.0,4.0,0,76.923076923076,7.692307692307,15.384615384615,12,1,1
2004,38,48,6.0,1.0,0,76.923076923076,7.692307692307,15.384615384615,31,1,1
2004,40,48,6.0,1.0,0,76.923076923076,7.692307692307,15.384615384615,10,1,1
2004,40,48,6.0,4.0,0,76.923076923076,7.692307692307,15.384615384615,10,1,1
2004,50,48,6.0,4.0,0,76.923076923076,7.692307692307,15.384615384615,32,1,1
2004,63,48,6.0,4.0,0,76.923076923076,7.692307692307,15.384615384615,7,1,1
2003,38,48,1.0,2.0,0,76.923076923076,15.384615384615,7.692307692307,31,2,10
2003,59,48,1.0,2.0,0,76.923076923076,15.384615384615,7.692307692307,13,2,10
2003,8,48,1.0,2.0,0,76.923076923076,15.384615384615,7.692307692307,28,2,1
2003,26,48,1.0,2.0,0,76.923076923076,15.384615384615,7.692307692307,11,2,1
2003,34,48,1.0,2.0,0,76.923076923076,15.384615384615,7.692307692307,12,2,1
2003,50,48,1.0,2.0,0,76.923076923076,15.384615384615,7.692307692307,32,2,1
2003,60,48,1.0,2.0,0,76.923076923076,15.384615384615,7.692307692307,30,2,1
2003,63,48,1.0,2.0,0,76.923076923076,15.384615384615,7.692307692307,7,2,1
2003,34,48,6.0,2.0,0,76.923076923076,7.692307692307,15.384615384615,12,2,10
2003,47,48,6.0,2.0,0,76.923076923076,7.692307692307,15.384615384615,6,2,10
2003,27,48,6.0,2.0,0,76.923076923076,7.692307692307,15.384615384615,29,2,1
2003,38,48,6.0,2.0,0,76.923076923076,7.692307692307,15.384615384615,31,2,1
2003,49,48,6.0,2.0,0,76.923076923076,7.692307692307,15.384615384615,22,2,1
2003,60,48,6.0,2.0,0,76.923076923076,7.692307692307,15.384615384615,30,2,1
2002,3,49,1.0,2.0,0,73.333333333333,0.0,20.0,1,1,1
2002,19,49,1.0,2.0,0,73.333333333333,0.0,20.0,2,1,1
2002,27,49,1.0,2.0,0,73.333333333333,0.0,20.0,29,1,1
2002,38,49,1.0,2.0,0,73.333333333333,0.0,20.0,31,1,1
2002,40,49,1.0,2.0,0,73.333333333333,0.0,20.0,10,1,1
2002,46,49,1.0,2.0,0,73.333333333333,0.0,20.0,5,1,7
2002,8,49,1.0,2.0,0,73.333333333333,0.0,20.0,28,1,10
2002,59,49,1.0,2.0,0,73.333333333333,0.0,20.0,13,1,10
2002,26,49,1.0,2.0,0,73.333333333333,0.0,20.0,11,1,1
2002,34,49,1.0,2.0,0,73.333333333333,0.0,20.0,12,1,1
2002,49,49,1.0,2.0,0,73.333333333333,0.0,20.0,22,1,1
2002,50,49,1.0,2.0,0,73.333333333333,0.0,20.0,32,1,1
2002,60,49,1.0,2.0,0,73.333333333333,0.0,20.0,30,1,1
2002,63,49,1.0,2.0,0,73.333333333333,0.0,20.0,7,1,1
2005,19,49,1.0,1.0,0,70.0,5.0,25.0,2,2,10
2005,38,49,1.0,1.0,0,70.0,5.0,25.0,31,2,10
2005,46,49,1.0,1.0,0,70.0,5.0,25.0,5,2,10
2005,75,49,1.0,1.0,0,70.0,5.0,25.0,3,2,10
2005,3,49,1.0,1.0,0,70.0,5.0,25.0,1,2,1
2005,26,49,1.0,1.0,0,70.0,5.0,25.0,11,2,1
2005,34,49,1.0,1.0,0,70.0,5.0,25.0,12,2,1
2005,40,49,1.0,1.0,0,70.0,5.0,25.0,10,2,1
2005,47,49,1.0,1.0,0,70.0,5.0,25.0,6,2,1
2005,48,49,1.0,1.0,0,70.0,5.0,25.0,21,2,1
2005,50,49,1.0,1.0,0,70.0,5.0,25.0,32,2,1
2005,63,49,1.0,1.0,0,70.0,5.0,25.0,7,2,1
2005,72,49,1.0,1.0,0,70.0,5.0,25.0,14,2,1
2005,100,49,1.0,1.0,0,70.0,5.0,25.0,4,2,1
2005,8,49,1.0,1.0,0,70.0,5.0,25.0,28,2,7
2005,59,49,1.0,1.0,0,70.0,5.0,25.0,13,2,10
2005,27,49,1.0,1.0,0,70.0,5.0,25.0,29,2,1
2005,49,49,1.0,1.0,0,70.0,5.0,25.0,22,2,1
2005,60,49,1.0,1.0,0,70.0,5.0,25.0,30,2,1
2005,102,49,1.0,1.0,0,70.0,5.0,25.0,8,2,1
2000,8,50,1.0,2.0,0,66.666666666666,13.333333333333,13.333333333333,28,1,10
2000,19,50,1.0,2.0,0,66.666666666666,13.333333333333,13.333333333333,2,1,10
2000,47,50,1.0,2.0,0,66.666666666666,13.333333333333,13.333333333333,6,1,10
2000,3,50,1.0,2.0,0,66.666666666666,13.333333333333,13.333333333333,1,1,1
2000,26,50,1.0,2.0,0,66.666666666666,13.333333333333,13.333333333333,11,1,1
2000,27,50,1.0,2.0,0,66.666666666666,13.333333333333,13.333333333333,29,1,1
2000,34,50,1.0,2.0,0,66.666666666666,13.333333333333,13.333333333333,12,1,1
2000,40,50,1.0,2.0,0,66.666666666666,13.333333333333,13.333333333333,10,1,1
2000,50,50,1.0,2.0,0,66.666666666666,13.333333333333,13.333333333333,32,1,1
2000,59,50,1.0,2.0,0,66.666666666666,13.333333333333,13.333333333333,13,1,10
2000,38,50,1.0,2.0,0,66.666666666666,13.333333333333,13.333333333333,31,1,1
2000,49,50,1.0,2.0,0,66.666666666666,13.333333333333,13.333333333333,22,1,1
2000,60,50,1.0,2.0,0,66.666666666666,13.333333333333,13.333333333333,30,1,1
2000,63,50,1.0,2.0,0,66.666666666666,13.333333333333,13.333333333333,7,1,1
2007,49,48,2.0,4.0,0,65.0,15.0,20.0,22,1,10
2007,40,48,2.0,4.0,0,65.0,15.0,20.0,10,1,10
2007,59,48,2.0,4.0,0,65.0,15.0,20.0,13,1,10
2007,26,48,2.0,4.0,0,65.0,15.0,20.0,11,1,1
2007,47,48,2.0,4.0,0,65.0,15.0,20.0,6,1,1
2007,50,48,2.0,4.0,41,65.0,15.0,20.0,32,1,1
2007,60,48,2.0,4.0,0,65.0,15.0,20.0,30,1,1
2007,63,48,2.0,4.0,0,65.0,15.0,20.0,7,1,1
2007,100,48,2.0,4.0,0,65.0,15.0,20.0,4,1,1
2007,102,48,2.0,4.0,0,65.0,15.0,20.0,8,1,1
2007,8,48,2.0,4.0,0,65.0,15.0,20.0,28,1,7
2007,19,48,2.0,4.0,0,65.0,15.0,20.0,2,1,10
2007,75,48,2.0,4.0,0,65.0,15.0,20.0,3,1,10
2007,34,48,2.0,4.0,0,65.0,15.0,20.0,12,1,10
2007,3,48,2.0,4.0,0,65.0,15.0,20.0,1,1,1
2007,27,48,2.0,4.0,0,65.0,15.0,20.0,29,1,1
2007,38,48,2.0,4.0,0,65.0,15.0,20.0,31,1,1
2007,46,48,2.0,4.0,0,65.0,15.0,20.0,5,1,1
2007,48,48,2.0,4.0,0,65.0,15.0,20.0,21,1,1
2007,72,48,2.0,4.0,0,65.0,15.0,20.0,14,1,1
2001,8,48,7.0,1.0,0,60.0,0.0,33.333333333333,28,1,10
2001,40,48,7.0,1.0,0,60.0,0.0,33.333333333333,10,1,10
2001,3,48,7.0,1.0,0,60.0,0.0,33.333333333333,1,1,1
2001,19,48,7.0,1.0,0,60.0,0.0,33.333333333333,2,1,1
2001,27,48,7.0,1.0,0,60.0,0.0,33.333333333333,29,1,1
2001,38,48,7.0,1.0,0,60.0,0.0,33.333333333333,31,1,1
2001,46,48,7.0,1.0,0,60.0,0.0,33.333333333333,5,1,1
2001,59,48,7.0,1.0,0,60.0,0.0,33.333333333333,13,1,1
2001,26,48,7.0,1.0,0,60.0,0.0,33.333333333333,11,1,10
2001,49,48,7.0,1.0,0,60.0,0.0,33.333333333333,22,1,10
2001,63,48,7.0,1.0,0,60.0,0.0,33.333333333333,7,1,10
2001,34,48,7.0,1.0,0,60.0,0.0,33.333333333333,12,1,1
2001,50,48,7.0,1.0,0,60.0,0.0,33.333333333333,32,1,1
2001,60,48,7.0,1.0,0,60.0,0.0,33.333333333333,30,1,1
2005,8,49,1.0,1.0,0,55.0,5.0,35.0,28,2,7
2005,8,49,6.0,2.0,0,55.0,5.0,35.0,28,2,7
2005,3,49,1.0,1.0,0,55.0,5.0,35.0,1,2,10
2005,3,49,6.0,2.0,0,55.0,5.0,35.0,1,2,10
